index,mpd_id,structure,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9,mean,std,stdp,max,max.std
0,mp-10165,"Full Formula (K2 Al2 Te4)
Reduced Formula: KAlTe2
abc   :   6.978513   7.061534   7.061536
angles:  75.868034  60.388153  60.388164
pbc   :       True       True       True
Sites (8)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  K     0.75      -0         0               -0
  1  K     0.25      -0         0               -0
  2  Al    0.75       0.5       0.5              0
  3  Al    0.25       0.5       0.5              0
  4  Te    0.162614   0.5       0.174773        -0
  5  Te    0.337386   0.825227  0.5             -0
  6  Te    0.662614   0.174773  0.5             -0
  7  Te    0.837386   0.5       0.825227        -0",4.988236427307129,2.9828813076019287,5.890326023101807,6.154375076293945,4.168181419372559,2.929386854171753,2.4319710731506348,2.328274726867676,2.0925791263580322,3.774023559358385,1.5744979334474571,0.41719345644867534,6.154375076293945,2.567565010360651
1,mp-10166,"Full Formula (Na2 Al2 Se4)
Reduced Formula: NaAlSe2
abc   :   6.253650   6.253650   6.253650
angles: 104.890984 104.890984 119.080538
pbc   :       True       True       True
Sites (8)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  Na    0.75      0.75      -0               -0
  1  Na    0.25      0.25      -0               -0
  2  Al    0.25      0.75       0.5              0
  3  Al    0.75      0.25       0.5              0
  4  Se    0.168331  0.331669   0.5              0
  5  Se    0.668331  0.168331   0.836661         0
  6  Se    0.331669  0.831669   0.163339         0
  7  Se    0.831669  0.668331   0.5              0",4.387419700622559,2.485905408859253,5.482761859893799,1.6483399868011475,4.8249688148498535,1.897031545639038,2.9019386768341064,22.237632751464844,1.572979211807251,5.270997550752428,6.523448262408714,1.2376117043494925,22.237632751464844,27.5215545702385
2,mp-10167,"Full Formula (Na3 Sb1 S4)
Reduced Formula: Na3SbS4
abc   :   6.206801   6.206801   6.206801
angles: 109.471228 109.471228 109.471208
pbc   :       True       True       True
Sites (8)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Na     0.5        0.5       0                0
  1  Na     0          0.5       0.5              0
  2  Na     0.5        0         0.5              0
  3  Sb     0          0         0                0
  4  S      0          0         0.621885        -0
  5  S      0.378115   0.378115  0.378115        -0
  6  S      0.621885  -0         0               -0
  7  S     -0          0.621885  0               -0",4.23189115524292,2.556243658065796,7.414145469665527,2.2044026851654053,4.9260382652282715,3.1828126907348633,1.5988342761993408,5.5694169998168945,1.666212558746338,3.705555306540595,1.9823930655520254,0.5349786743306588,7.414145469665527,3.9664097146563235
3,mp-10175,"Full Formula (K1 Cd1 F3)
Reduced Formula: KCdF3
abc   :   4.382089   4.382089   4.382089
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  K     -0    -0    -0          -0
  1  Cd     0.5   0.5   0.5        -0
  2  F      0     0.5   0.5         0
  3  F      0.5   0     0.5         0
  4  F      0.5   0.5   0           0",4.085474491119385,3.916501998901367,3.909292697906494,3.514720916748047,5.181514739990234,2.02377986907959,3.251565456390381,3.0154714584350586,2.794999837875366,3.521480162938436,0.9000048257214713,0.2555757193220928,5.181514739990234,1.3242693568510306
4,mp-10182,"Full Formula (Li1 Zn1 P1)
Reduced Formula: LiZnP
abc   :   4.030526   4.030526   4.030525
angles:  60.000004  60.000003  59.999993
pbc   :       True       True       True
Sites (3)
  #  SP       a     b      c    magmom
---  ----  ----  ----  -----  --------
  0  Li    0.75  0.75   0.75         0
  1  Zn    0.25  0.25   0.25        -0
  2  P     0     0     -0            0",26.681087493896484,16.8116512298584,26.251300811767578,45.078609466552734,21.256574630737305,13.412421226501465,14.726354598999023,25.3299617767334,15.590600967407227,22.7931735780504,9.831323327427727,0.4313275329458814,45.078609466552734,19.443645409839046
5,mp-10219,"Full Formula (Y2 O2 F2)
Reduced Formula: YOF
abc   :   3.832269   3.832269   5.446659
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a     b         c    magmom
---  ----  ----  ----  --------  --------
  0  Y     0.25  0.25  0.711476         0
  1  Y     0.75  0.75  0.288524         0
  2  O     0.75  0.25  0.5             -0
  3  O     0.25  0.75  0.5             -0
  4  F     0.25  0.75  0                0
  5  F     0.75  0.25  0                0",9.096232414245605,15.261247634887695,13.87568187713623,18.206130981445312,13.544114112854004,10.054926872253418,4.4839186668396,7.896177291870117,6.366049289703369,10.976053237915039,4.512586311435578,0.41113014064541553,18.206130981445312,7.485089191010468
6,mp-10226,"Full Formula (Na1 Y1 S2)
Reduced Formula: NaYS2
abc   :   6.988534   6.988534   6.988534
angles:  33.049763  33.049763  33.049756
pbc   :       True       True       True
Sites (4)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  Na    0         0         -0               -0
  1  Y     0.5       0.5        0.5             -0
  2  S     0.757084  0.757084   0.757084         0
  3  S     0.242916  0.242916   0.242916         0",6.011209011077881,3.3098926544189453,11.612086296081543,7.813969612121582,10.000903129577637,4.388027191162109,3.370783805847168,10.610844612121582,5.564916133880615,6.9647369384765625,3.1743895332188568,0.4557802485951766,11.612086296081543,5.292559578736689
7,mp-10250,"Full Formula (Ba1 Li1 F3)
Reduced Formula: BaLiF3
abc   :   3.988582   3.988582   3.988582
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ba    -0    -0    -0           0
  1  Li     0.5   0.5   0.5         0
  2  F     -0     0.5   0.5         0
  3  F      0.5   0.5  -0           0
  4  F      0.5  -0     0.5         0",4.642978191375732,2.544198989868164,4.271595001220703,6.547524929046631,7.806626319885254,2.890697956085205,2.447474718093872,5.303580284118652,1.64717698097229,4.23353926340739,2.0607021493703286,0.48675635707031567,7.806626319885254,3.799924988476591
8,mp-10251,"Full Formula (Li4 Dy4 O8)
Reduced Formula: LiDyO2
abc   :   6.073866   6.198197   6.311054
angles:  60.328212  90.000000  90.000000
pbc   :       True       True       True
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.340723  0.299128  0.923441        -0
  1  Li    0.840723  0.700872  0.576559        -0
  2  Li    0.659277  0.700872  0.076559        -0
  3  Li    0.159277  0.299128  0.423441        -0
  4  Dy    0.867715  0.229995  0.026298         0
  5  Dy    0.632285  0.229995  0.526298         0
  6  Dy    0.132285  0.770005  0.973702         0
  7  Dy    0.367715  0.770005  0.473702         0
  8  O     0.606798  0.451328  0.736597        -0
  9  O     0.820751  0.982736  0.857138         0
 10  O     0.106798  0.548672  0.763403        -0
 11  O     0.393202  0.548672  0.263403        -0
 12  O     0.179249  0.017264  0.142862         0
 13  O     0.320751  0.017264  0.642862         0
 14  O     0.679249  0.982736  0.357138         0
 15  O     0.893202  0.451328  0.236597        -0",2.252101421356201,8.58841323852539,20.468639373779297,10.65982723236084,24.606340408325195,9.243494033813477,5.701937675476074,11.961443901062012,6.247247219085693,11.081049389309353,7.175074203481345,0.6475085482791576,24.606340408325195,15.93281575625742
9,mp-10314,[],24.626567840576172,1.0774993896484375,2.8950917720794678,3.673161506652832,12.375407218933105,16.349102020263672,3.203497886657715,9.225972175598145,6.48372745513916,8.8788919183943,7.728628183479841,0.8704496298089325,24.626567840576172,21.43618686029409
10,mp-10322,"Full Formula (Ba2 Hf2 N4)
Reduced Formula: BaHfN2
abc   :   4.132414   4.132414   8.427592
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP       a     b         c    magmom
---  ----  ----  ----  --------  --------
  0  Ba    0.75  0.75  0.152285        -0
  1  Ba    0.25  0.25  0.847715        -0
  2  Hf    0.25  0.25  0.415386        -0
  3  Hf    0.75  0.75  0.584614        -0
  4  N     0.75  0.75  0.819026         0
  5  N     0.25  0.25  0.180974         0
  6  N     0.75  0.25  0.5             -0
  7  N     0.25  0.75  0.5             -0",12.780196189880371,2.4836812019348145,4.827524185180664,2.818497657775879,7.564413070678711,6.85825252532959,4.119909286499023,6.532746315002441,1.3147099018096924,5.4777700371212426,3.4700898120571035,0.6334858507278184,12.780196189880371,8.096073455814789
11,mp-10334,"Full Formula (Pr2 Cd6 P6)
Reduced Formula: Pr(CdP)3
abc   :   4.297941   4.297941  21.167846
angles:  90.000000  90.000000 119.999994
pbc   :       True       True       True
Sites (14)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Pr    0         0         0.5              0
  1  Pr    0         0         0                0
  2  Cd    0.333333  0.666667  0.75             0
  3  Cd    0.666667  0.333333  0.25             0
  4  Cd    0.666667  0.333333  0.627369         0
  5  Cd    0.333333  0.666667  0.127369         0
  6  Cd    0.333333  0.666667  0.372631         0
  7  Cd    0.666667  0.333333  0.872631         0
  8  P     0.666667  0.333333  0.75             0
  9  P     0.333333  0.666667  0.25             0
 10  P     0.666667  0.333333  0.07874         -0
 11  P     0.333333  0.666667  0.57874         -0
 12  P     0.333333  0.666667  0.92126         -0
 13  P     0.666667  0.333333  0.42126         -0",1.2670884132385254,1.3587048053741455,1.6699585914611816,1.788266897201538,1.5581121444702148,1.654222011566162,1.3572523593902588,1.534473180770874,0.533051609992981,1.413458890385098,0.3712323264212531,0.262641049517974,1.788266897201538,0.4696722946992629
12,mp-10381,"Full Formula (K4 Cu2 Sb2)
Reduced Formula: K2CuSb
abc   :   6.221153   6.598510   6.598511
angles: 106.435962  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP        a         b         c    magmom
---  ----  -----  --------  --------  --------
  0  K      0.25  0.01108   0.675053        -0
  1  K      0.75  0.98892   0.324947        -0
  2  K      0.75  0.324947  0.98892         -0
  3  K      0.25  0.675053  0.01108         -0
  4  Cu     0.5   0.5       0.5             -0
  5  Cu    -0     0.5       0.5             -0
  6  Sb     0.25  0.25234   0.25234          0
  7  Sb     0.75  0.74766   0.74766          0",3.0308570861816406,2.5966100692749023,2.1051430702209473,2.264982223510742,4.052306175231934,1.0036580562591553,1.6227519512176514,3.1799092292785645,1.2418196201324463,2.3442263868119984,0.9840891458793156,0.41979270919205697,4.052306175231934,1.7011285877763158
13,mp-10401,"Full Formula (Tl2 Sn1 F6)
Reduced Formula: Tl2SnF6
abc   :   6.006421   6.006422   4.807581
angles:  90.000000  90.000000 120.000000
pbc   :       True       True       True
Sites (9)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Tl    0.666667   0.333333  0.313836        -0
  1  Tl    0.333333   0.666667  0.686164        -0
  2  Sn    0         -0         0               -0
  3  F     0.841098   0.158902  0.771179         0
  4  F     0.841098   0.682197  0.771179         0
  5  F     0.317803   0.158902  0.771179         0
  6  F     0.158902   0.841098  0.228821         0
  7  F     0.158902   0.317803  0.228821         0
  8  F     0.682197   0.841098  0.228821         0",2.3484785556793213,3.3954367637634277,2.037264108657837,2.0442116260528564,3.3501434326171875,0.9842472076416016,1.32285475730896,4.52256441116333,1.611726999282837,2.401880873574151,1.1426779978014756,0.47574299390672875,4.52256441116333,2.1515783331028646
14,mp-10402,"Full Formula (Ti1 Tl2 F6)
Reduced Formula: TiTl2F6
abc   :   5.919081   5.919080   4.764189
angles:  90.000000  90.000000 120.000004
pbc   :       True       True       True
Sites (9)
  #  SP           a          b          c    magmom
---  ----  --------  ---------  ---------  --------
  0  Ti    0         -0         -0               -0
  1  Tl    0.666667   0.333333   0.312593         0
  2  Tl    0.333333   0.666667   0.687407         0
  3  F     0.847789   0.152211   0.778922         0
  4  F     0.847789   0.695578   0.778922         0
  5  F     0.304422   0.152211   0.778922         0
  6  F     0.152211   0.847789   0.221078         0
  7  F     0.152211   0.304422   0.221078         0
  8  F     0.695578   0.847789   0.221078         0",29.372373580932617,11.246827125549316,48.54740524291992,8.178318977355957,20.91013526916504,18.80845832824707,2.6312339305877686,28.754926681518555,5.576499938964844,19.336242119471233,14.593701497763748,0.754733076240712,48.54740524291992,36.64033250249342
15,mp-10408,"Full Formula (K2 C1 N2)
Reduced Formula: K2CN2
abc   :   4.048098   4.048098   5.770783
angles:  76.956773  76.956781  89.076264
pbc   :       True       True       True
Sites (5)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  K      0.673962   0.673962  0.712124    -0
  1  K      0.326038   0.326038  0.287876    -0
  2  C     -0         -0         0            0.001
  3  N      0.84291    0.84291   0.204203    -0.004
  4  N      0.15709    0.15709   0.795797    -0.004",3.333220958709717,4.5977020263671875,8.659810066223145,5.956249237060547,7.249111175537109,9.122249603271484,2.8551108837127686,4.062419414520264,3.7832069396972656,5.513231145011054,2.3422637922806433,0.4248441124040605,9.122249603271484,3.875534035830167
