index,mpd_id,structure,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9,mean,std,stdp,max,max.std
0,mp-862690,"Full Formula (Ac4)
Reduced Formula: Ac
abc   :   4.046041   4.046041  13.017036
angles:  90.000000  90.000000 120.000008
pbc   :       True       True       True
Sites (4)
  #  SP            a          b     c    magmom
---  ----  ---------  ---------  ----  --------
  0  Ac    -0         -0         0            0
  1  Ac     0.333334   0.666668  0.25         0
  2  Ac    -0         -0         0.5          0
  3  Ac     0.666667   0.333333  0.75         0",8.091690063476562,0.3360670804977417,0.4128786325454712,1.9716389179229736,1.1544058322906494,0.8525362014770508,3.524109363555908,2.350739002227783,16.109683990478516,3.8670832316080728,5.179091778591764,1.3392760042659104,16.109683990478516,21.575313204754572
1,mp-861724,"Full Formula (Ac2 Ag1 Ir1)
Reduced Formula: Ac2AgIr
abc   :   5.380750   5.380750   5.380750
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Ac     0.5        0.5        0.5             -0
  1  Ac    -0         -0         -0               -0
  2  Ag     0.250001   0.250001   0.250001        -0
  3  Ir     0.750001   0.750001   0.750001         0",47.93328857421875,26.902572631835938,22.406469345092773,24.01559066772461,18.634151458740234,20.78746223449707,34.207340240478516,28.89202880859375,43.09058380126953,29.65216530693902,10.17305828493266,0.34307977780469284,47.93328857421875,16.44494199349119
2,mp-1183076,"Full Formula (Ac2 Ag1 Pb1)
Reduced Formula: Ac2AgPb
abc   :   5.751931   5.751931   5.751931
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ac    0.75  0.75  0.75     0.157
  1  Ac    0.25  0.25  0.25     0.157
  2  Ag    0.5   0.5   0.5      0.03
  3  Pb    0     0     0       -0.05",45.85091781616211,7.536222457885742,3.269092082977295,4.363473892211914,5.493374824523926,12.482961654663086,7.905022621154785,11.374889373779297,8.63703441619873,11.879221015506321,13.092280677009448,1.102116094979602,45.85091781616211,50.533034494779244
3,mp-1183068,"Full Formula (Ac2 Cd1 Ga1)
Reduced Formula: Ac2CdGa
abc   :   5.658988   5.658988   5.658988
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ac    0.75  0.75  0.75         0
  1  Ac    0.25  0.25  0.25         0
  2  Cd    0.5   0.5   0.5          0
  3  Ga    0     0     0           -0",93.16458129882812,17.18805503845215,12.895456314086914,42.65154266357422,6.050854206085205,15.217950820922852,49.05692672729492,27.366819381713867,46.648460388183594,34.47118298212687,27.078487327199344,0.7855398331191419,93.16458129882812,73.18448964609617
4,mp-1183063,"Full Formula (Ac2 Cd1 Ge1)
Reduced Formula: Ac2CdGe
abc   :   5.621111   5.621111   5.621111
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ac    0.25  0.25  0.25        -0
  1  Ac    0.75  0.75  0.75        -0
  2  Cd    0.5   0.5   0.5          0
  3  Ge    0     0     0           -0",0.615154504776001,0.7401173114776611,1.4484210014343262,4.231936931610107,0.6584099531173706,0.9306468963623047,1.646186351776123,0.9161173105239868,0.6202559471130371,1.3119162453545465,1.155249397316861,0.8805816693005839,4.231936931610107,3.7265660876120195
5,mp-1183086,"Full Formula (Ac2 Cd1 Hg1)
Reduced Formula: Ac2CdHg
abc   :   5.730615   5.730615   5.730615
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP        a     b     c    magmom
---  ----  -----  ----  ----  --------
  0  Ac     0.75  0.75  0.75     0.102
  1  Ac     0.25  0.25  0.25     0.102
  2  Cd     0.5   0.5   0.5      0.008
  3  Hg    -0     0     0        0.013",0.9185659885406494,0.35287749767303467,2.2397754192352295,1.1630327701568604,0.5141631364822388,0.36424946784973145,2.9576048851013184,0.4588751792907715,1.9890198707580566,1.2175738016764324,0.95566639266393,0.7848940173877824,2.9576048851013184,2.3214063801129043
6,mp-862319,"Full Formula (Ac2 Cd1 Sn1)
Reduced Formula: Ac2CdSn
abc   :   5.771166   5.771166   5.771166
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Ac     0.5       0.5        0.5              0
  1  Ac    -0         0         -0                0
  2  Cd     0.25      0.25       0.25             0
  3  Sn     0.749999  0.749999   0.749999        -0",1.7566900253295898,0.511106014251709,0.6070492267608643,1.436758279800415,0.5011457204818726,2.300261974334717,0.5333654880523682,0.35972166061401367,0.48530077934265137,0.9434887965520223,0.7035783347759222,0.7457198615893985,2.300261974334717,1.7153510411202415
7,mp-862786,"Full Formula (Ac2 Cu1 Ge1)
Reduced Formula: Ac2CuGe
abc   :   5.442270   5.442270   5.442270
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP        a      b      c    magmom
---  ----  -----  -----  -----  --------
  0  Ac     0.5    0.5    0.5          0
  1  Ac    -0     -0     -0            0
  2  Cu     0.25   0.25   0.25         0
  3  Ge     0.75   0.75   0.75        -0",0.7907731533050537,0.7853221893310547,0.9263647794723511,5.291744232177734,0.7706236839294434,1.929253339767456,1.8638379573822021,1.1236236095428467,1.0416686534881592,1.613690177599589,1.4493176318159968,0.8981387207623082,5.291744232177734,4.752720395289433
8,mp-861883,"Full Formula (Ac2 Cu1 Ir1)
Reduced Formula: Ac2CuIr
abc   :   5.280183   5.280183   5.280183
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Ac    0.5        0.5       0.5              0
  1  Ac    0         -0         0                0
  2  Cu    0.25       0.25      0.25            -0
  3  Ir    0.749999   0.749999  0.749999         0",1.0925650596618652,2.7287702560424805,2.4069740772247314,0.7335593700408936,2.6523056030273438,2.893812656402588,3.072678565979004,3.334484577178955,2.1487274169921875,2.340430842505561,0.884520880244792,0.37793079128023427,3.334484577178955,1.26020439476498
9,mp-867122,"Full Formula (Ac2 Cu1 Si1)
Reduced Formula: Ac2CuSi
abc   :   5.416318   5.416318   5.416318
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Ac    0         -0         0                0
  1  Ac    0.499999   0.499999  0.499999         0
  2  Cu    0.25       0.25      0.25             0
  3  Si    0.749999   0.749999  0.749999         0",1.8143630027770996,3.569087505340576,4.403555393218994,6.148439884185791,3.6040701866149902,1.6826069355010986,4.348072528839111,3.7287492752075195,2.475389003753662,3.5304815239376492,1.4055051726242052,0.3981058003262411,6.148439884185791,2.4477295808515653
